
0,0.1241331696510315,0.1241331696510315,0.4700644314289093,1.812581181526184,1.4748914241790771,1e-04,0.06486492604017258,0.06486492604017258,0.6407582759857178,1.5862950086593628,1.2820093631744385
0,0.14578892290592194,0.14578892290592194,0.42175978422164917,1.7966043949127197,1.4664403200149536,1e-04,0.08094886690378189,0.08094886690378189,0.7024590373039246,1.5588726997375488,1.263287901878357
1,0.07427822798490524,0.07427822798490524,0.6722922921180725,1.2150301933288574,0.9868795871734619,1e-04,0.06478957086801529,0.06478957086801529,0.7631147503852844,0.9985429644584656,0.8117923140525818
2,0.06583796441555023,0.06583796441555023,0.7324267029762268,0.8323969841003418,0.679085373878479,1e-04,0.05596599355340004,0.05596599355340004,0.7926229238510132,0.7592002749443054,0.6185534596443176
3,0.05970744416117668,0.05970744416117668,0.7525807023048401,0.6825438737869263,0.5579766631126404,1e-04,0.05075214430689812,0.05075214430689812,0.8081967234611511,0.6464443802833557,0.5273059010505676
4,0.055764466524124146,0.055764466524124146,0.7753563523292542,0.6072385311126709,0.4969436526298523,1e-04,0.04718484356999397,0.04718484356999397,0.8172131180763245,0.5879214406013489,0.4797740578651428
5,0.05341063812375069,0.05341063812375069,0.7846960425376892,0.5687965154647827,0.46571922302246094,1e-04,0.04589090868830681,0.04589090868830681,0.8131147623062134,0.5711857676506042,0.46612679958343506
6,0.05112961307168007,0.05112961307168007,0.7946911454200745,0.5354899764060974,0.4386179745197296,1e-04,0.044116467237472534,0.044116467237472534,0.8229508399963379,0.5392915606498718,0.4402565360069275
7,0.049556367099285126,0.049556367099285126,0.8005898594856262,0.5186435580253601,0.4248262047767639,1e-04,0.04273708537220955,0.04273708537220955,0.8327868580818176,0.5122392773628235,0.4183387756347656
8,0.048168860375881195,0.048168860375881195,0.8058332204818726,0.49769771099090576,0.4077920615673065,1e-04,0.041758324950933456,0.041758324950933456,0.8245901465415955,0.5070619583129883,0.4140012264251709
9,0.04740813374519348,0.04740813374519348,0.8138620257377625,0.47877320647239685,0.3925003111362457,1e-04,0.04173106327652931,0.04173106327652931,0.8229508399963379,0.5099946856498718,0.4163418412208557
10,0.04689119756221771,0.04689119756221771,0.8212354779243469,0.4693702161312103,0.3848743438720703,1e-04,0.04078760743141174,0.04078760743141174,0.83442622423172,0.4892769157886505,0.3995790481567383
11,0.04552055150270462,0.04552055150270462,0.8200885057449341,0.45679840445518494,0.374542772769928,1e-04,0.0409906841814518,0.0409906841814518,0.8295081853866577,0.5035167336463928,0.41101154685020447
12,0.04496672749519348,0.04496672749519348,0.8195969462394714,0.4511665403842926,0.3699265718460083,1e-04,0.03968169912695885,0.03968169912695885,0.8368852734565735,0.4813246428966522,0.39299607276916504
13,0.044717177748680115,0.044717177748680115,0.8254956603050232,0.43781155347824097,0.3591926693916321,1e-04,0.039870068430900574,0.039870068430900574,0.8360655903816223,0.477131187915802,0.389678955078125
14,0.04405651241540909,0.04405651241540909,0.8254956603050232,0.43001773953437805,0.35282549262046814,1e-04,0.03940287232398987,0.03940287232398987,0.8352459073066711,0.4789062440395355,0.39100557565689087
15,0.04330749809741974,0.04330749809741974,0.8302474021911621,0.4216673970222473,0.34599563479423523,1e-04,0.03942708671092987,0.03942708671092987,0.8442623019218445,0.4652796983718872,0.38010913133621216
16,0.043434061110019684,0.043434061110019684,0.8333606719970703,0.4149138033390045,0.3406178653240204,1e-04,0.04028346389532089,0.04028346389532089,0.8459016680717468,0.45713067054748535,0.37376126646995544
17,0.042242344468832016,0.042242344468832016,0.8376208543777466,0.4078744947910309,0.3347479999065399,1e-04,0.039279401302337646,0.039279401302337646,0.8475409746170044,0.45373573899269104,0.3708444833755493
18,0.04217797890305519,0.04217797890305519,0.8400786519050598,0.3992947041988373,0.3278713822364807,1e-04,0.03877561539411545,0.03877561539411545,0.8368852734565735,0.46816810965538025,0.3822896480560303
19,0.04118635132908821,0.04118635132908821,0.8386039733886719,0.39444345235824585,0.3237921893596649,1e-04,0.03812120482325554,0.03812120482325554,0.838524580001831,0.46363869309425354,0.3785351812839508
