epoch,ats_score_loss,ats_score_mae,domain_logits_acc,domain_logits_loss,loss,lr,val_ats_score_loss,val_ats_score_mae,val_domain_logits_acc,val_domain_logits_loss,val_loss
10,0.16910474002361298,0.16910474002361298,0.8859649300575256,1.4900785684585571,0.5653969049453735,1e-04,0.1639699786901474,0.1639699786901474,0.7272727489471436,1.5354290008544922,0.5754076838493347
11,0.16833071410655975,0.16833071410655975,0.8859649300575256,1.414732575416565,0.5422512292861938,1e-04,0.1639280617237091,0.1639280617237091,0.7272727489471436,1.4826282262802124,0.5595381259918213
12,0.16356538236141205,0.16356538236141205,0.8859649300575256,1.3463985919952393,0.5184153318405151,1e-04,0.16398555040359497,0.16398555040359497,0.7272727489471436,1.427689790725708,0.5430968403816223
13,0.16335316002368927,0.16335316002368927,0.8859649300575256,1.2835111618041992,0.4994005560874939,1e-04,0.1641223281621933,0.1641223281621933,0.7272727489471436,1.3708492517471313,0.5261404514312744
14,0.16251778602600098,0.16251778602600098,0.8859649300575256,1.223564624786377,0.48083189129829407,5e-05,0.16421835124492645,0.16421835124492645,0.7272727489471436,1.3420276641845703,0.517561137676239
15,0.1590384989976883,0.1590384989976883,0.8859649300575256,1.192638874053955,0.4691186249256134,5e-05,0.16428996622562408,0.16428996622562408,0.7272727489471436,1.3130923509597778,0.5089306831359863
16,0.1622961163520813,0.1622961163520813,0.8859649300575256,1.1607413291931152,0.46182966232299805,5e-05,0.1643485128879547,0.1643485128879547,0.7272727489471436,1.2843579053878784,0.5003513693809509
0,0.18323802947998047,0.18323802947998047,0.24561403691768646,1.9285378456115723,0.7068279981613159,1e-04,0.16802507638931274,0.16802507638931274,0.8181818127632141,1.9014071226119995,0.6880397200584412
1,0.17953082919120789,0.17953082919120789,0.7280701994895935,1.8794111013412476,0.6894949674606323,1e-04,0.16793932020664215,0.16793932020664215,0.7272727489471436,1.864418864250183,0.6768832206726074
2,0.1804313361644745,0.1804313361644745,0.859649121761322,1.8426395654678345,0.6790938377380371,1e-04,0.16763366758823395,0.16763366758823395,0.7272727489471436,1.829002022743225,0.6660441756248474
3,0.1779770702123642,0.1779770702123642,0.8859649300575256,1.7945199012756348,0.6629399657249451,1e-04,0.16740782558918,0.16740782558918,0.7272727489471436,1.7944344282150269,0.6555158495903015
4,0.17663313448429108,0.17663313448429108,0.8859649300575256,1.7522757053375244,0.6493258476257324,1e-04,0.16716904938220978,0.16716904938220978,0.7272727489471436,1.757330060005188,0.6442173719406128
5,0.17710991203784943,0.17710991203784943,0.8859649300575256,1.7115719318389893,0.6374485492706299,1e-04,0.1669904589653015,0.1669904589653015,0.7272727489471436,1.7178688049316406,0.6322540044784546
6,0.17407545447349548,0.17407545447349548,0.8859649300575256,1.6620460748672485,0.6204666495323181,1e-04,0.1669834554195404,0.1669834554195404,0.7272727489471436,1.6751351356506348,0.6194289922714233
7,0.17364352941513062,0.17364352941513062,0.8859649300575256,1.6095781326293945,0.604423999786377,1e-04,0.1668369323015213,0.1668369323015213,0.7272727489471436,1.6303843259811401,0.6059011816978455
8,0.17162898182868958,0.17162898182868958,0.8859649300575256,1.549933910369873,0.5851204991340637,1e-04,0.16670556366443634,0.16670556366443634,0.7272727489471436,1.5826315879821777,0.5914834141731262
9,0.16921474039554596,0.16921474039554596,0.8859649300575256,1.5038471221923828,0.5696044564247131,1e-04,0.1666516214609146,0.1666516214609146,0.7272727489471436,1.5321173667907715,0.5762913823127747
10,0.16898545622825623,0.16898545622825623,0.8859649300575256,1.4250004291534424,0.5457899570465088,1e-04,0.16669952869415283,0.16669952869415283,0.7272727489471436,1.4782931804656982,0.5601776242256165
11,0.16724485158920288,0.16724485158920288,0.8859649300575256,1.3628761768341064,0.5259342789649963,1e-04,0.16675475239753723,0.16675475239753723,0.7272727489471436,1.420896291732788,0.5429972410202026
12,0.16693729162216187,0.16693729162216187,0.8859649300575256,1.28950035572052,0.5037062168121338,5e-05,0.16673968732357025,0.16673968732357025,0.7272727489471436,1.3913202285766602,0.534113883972168
13,0.16499610245227814,0.16499610245227814,0.8859649300575256,1.2695728540420532,0.4963691532611847,5e-05,0.16675053536891937,0.16675053536891937,0.7272727489471436,1.3612968921661377,0.5251144766807556
14,0.16442829370498657,0.16442829370498657,0.8859649300575256,1.2230923175811768,0.482027530670166,5e-05,0.16680759191513062,0.16680759191513062,0.7272727489471436,1.3311752080917358,0.5161178708076477
0,0.1825227290391922,0.1825227290391922,0.5438596606254578,1.8858610391616821,0.6935243010520935,1e-04,0.16937102377414703,0.16937102377414703,0.7272727489471436,1.8621822595596313,0.6772144436836243
1,0.17934449017047882,0.17934449017047882,0.7894737124443054,1.8369084596633911,0.6766138076782227,1e-04,0.16930077970027924,0.16930077970027924,0.7272727489471436,1.8177897930145264,0.6638475060462952
2,0.17778006196022034,0.17778006196022034,0.8421052694320679,1.7957555055618286,0.6631726622581482,1e-04,0.16915632784366608,0.16915632784366608,0.7272727489471436,1.7726013660430908,0.6501898765563965
3,0.17943596839904785,0.17943596839904785,0.8771929740905762,1.7419546842575073,0.6481916308403015,1e-04,0.16904591023921967,0.16904591023921967,0.7272727489471436,1.7258003950119019,0.6360722780227661
4,0.17411382496356964,0.17411382496356964,0.8859649300575256,1.679621696472168,0.6257661581039429,1e-04,0.16874974966049194,0.16874974966049194,0.7272727489471436,1.677235722541809,0.6212955713272095
5,0.17417676746845245,0.17417676746845245,0.8859649300575256,1.6227036714553833,0.6087348461151123,1e-04,0.16836534440517426,0.16836534440517426,0.7272727489471436,1.6259597539901733,0.6056436896324158
6,0.17169888317584991,0.17169888317584991,0.8859649300575256,1.5500671863555908,0.5852094292640686,1e-04,0.1680184304714203,0.1680184304714203,0.7272727489471436,1.571182370185852,0.5889676213264465
7,0.17270030081272125,0.17270030081272125,0.8859649300575256,1.4902547597885132,0.567966639995575,1e-04,0.1676931530237198,0.1676931530237198,0.7272727489471436,1.5134319067001343,0.5714148283004761
8,0.16983944177627563,0.16983944177627563,0.8859649300575256,1.4269264936447144,0.5469655990600586,1e-04,0.16732598841190338,0.16732598841190338,0.7272727489471436,1.4520795345306396,0.5527520775794983
9,0.1687341332435608,0.1687341332435608,0.8859649300575256,1.3546645641326904,0.524513304233551,1e-04,0.1672086864709854,0.1672086864709854,0.7272727489471436,1.3878812789916992,0.5334104895591736
10,0.1680707037448883,0.1680707037448883,0.8859649300575256,1.2723685503005981,0.499360054731369,1e-04,0.16714566946029663,0.16714566946029663,0.7272727489471436,1.3217276334762573,0.5135203003883362
11,0.16355067491531372,0.16355067491531372,0.8859649300575256,1.1947137117385864,0.47289958596229553,1e-04,0.16712351143360138,0.16712351143360138,0.7272727489471436,1.2550556659698486,0.4935031831264496
12,0.16175676882266998,0.16175676882266998,0.8859649300575256,1.090515375137329,0.4403843879699707,1e-04,0.16703376173973083,0.16703376173973083,0.7272727489471436,1.1890431642532349,0.47363659739494324
13,0.16222108900547028,0.16222108900547028,0.8859649300575256,1.023716688156128,0.4206697940826416,1e-04,0.1670929342508316,0.1670929342508316,0.7272727489471436,1.1248055696487427,0.45440673828125
14,0.1574033945798874,0.1574033945798874,0.8859649300575256,0.937621533870697,0.3914688527584076,1e-04,0.1671614795923233,0.1671614795923233,0.7272727489471436,1.0641648769378662,0.4362625181674957
15,0.1561037003993988,0.1561037003993988,0.8859649300575256,0.8620684146881104,0.36789315938949585,1e-04,0.16723860800266266,0.16723860800266266,0.7272727489471436,1.0077253580093384,0.4193846583366394
16,0.1549733430147171,0.1549733430147171,0.8859649300575256,0.8117436170578003,0.35200443863868713,5e-05,0.16727477312088013,0.16727477312088013,0.7272727489471436,0.9818687438964844,0.4116530120372772
17,0.1525074988603592,0.1525074988603592,0.8859649300575256,0.7669562697410583,0.3368421494960785,5e-05,0.16712790727615356,0.16712790727615356,0.7272727489471436,0.957729160785675,0.4043082892894745
0,0.18096967041492462,0.18096967041492462,0.061403509229421616,1.9478496313095093,0.7110337615013123,1e-04,0.16591383516788483,0.16591383516788483,0.3636363744735718,1.911622166633606,0.6896263360977173
1,0.1800522655248642,0.1800522655248642,0.25438597798347473,1.8999085426330566,0.6960091590881348,1e-04,0.16610290110111237,0.16610290110111237,0.5909090638160706,1.8736357688903809,0.6783627867698669
2,0.17885591089725494,0.17885591089725494,0.6315789222717285,1.8548072576522827,0.6816413402557373,1e-04,0.1659240424633026,0.1659240424633026,0.7272727489471436,1.8369866609573364,0.6672428250312805
3,0.17754031717777252,0.17754031717777252,0.8070175647735596,1.814164400100708,0.6685276627540588,1e-04,0.16591189801692963,0.16591189801692963,0.7272727489471436,1.8010993003845215,0.6564681529998779
4,0.1755368709564209,0.1755368709564209,0.8859649300575256,1.7738099098205566,0.6550188064575195,5e-05,0.16582439839839935,0.16582439839839935,0.7272727489471436,1.7832127809524536,0.6510409116744995
5,0.1751706302165985,0.1751706302165985,0.8859649300575256,1.763975739479065,0.6518121957778931,5e-05,0.1656542420387268,0.1656542420387268,0.7272727489471436,1.765102505683899,0.6454887390136719
6,0.17448027431964874,0.17448027431964874,0.8859649300575256,1.732181191444397,0.6417905688285828,5e-05,0.16553010046482086,0.16553010046482086,0.7272727489471436,1.7468546628952026,0.6399275064468384
7,0.1734059602022171,0.1734059602022171,0.8859649300575256,1.713864803314209,0.635543704032898,5e-05,0.1654496043920517,0.1654496043920517,0.7272727489471436,1.7280514240264893,0.6342301964759827
8,0.17342785000801086,0.17342785000801086,0.8771929740905762,1.6895917654037476,0.6282770037651062,5e-05,0.1654312163591385,0.1654312163591385,0.7272727489471436,1.7085846662521362,0.6283773183822632
9,0.174173504114151,0.174173504114151,0.8859649300575256,1.665123701095581,0.6214586496353149,5e-05,0.16538725793361664,0.16538725793361664,0.7272727489471436,1.6884113550186157,0.6222944855690002
10,0.173709437251091,0.173709437251091,0.8859649300575256,1.639365315437317,0.6134061813354492,5e-05,0.1653376668691635,0.1653376668691635,0.7272727489471436,1.6678013801574707,0.6160768270492554
11,0.17227500677108765,0.17227500677108765,0.8859649300575256,1.6154282093048096,0.6052209734916687,5e-05,0.16527429223060608,0.16527429223060608,0.7272727489471436,1.6463688611984253,0.609602689743042
12,0.17117279767990112,0.17117279767990112,0.8859649300575256,1.5805569887161255,0.5939880609512329,5e-05,0.16516658663749695,0.16516658663749695,0.7272727489471436,1.6241602897644043,0.602864682674408
13,0.1692577600479126,0.1692577600479126,0.8859649300575256,1.5709623098373413,0.589769184589386,5e-05,0.1650567650794983,0.1650567650794983,0.7272727489471436,1.6011954545974731,0.5958983898162842
14,0.17065031826496124,0.17065031826496124,0.8859649300575256,1.5311027765274048,0.5787861347198486,5e-05,0.16487686336040497,0.16487686336040497,0.7272727489471436,1.5775834321975708,0.588688850402832
15,0.17117004096508026,0.17117004096508026,0.8859649300575256,1.5010457038879395,0.5701327323913574,5e-05,0.16473230719566345,0.16473230719566345,0.7272727489471436,1.5531433820724487,0.5812556743621826
16,0.16774749755859375,0.16774749755859375,0.8859649300575256,1.4742366075515747,0.5596942901611328,5e-05,0.16461139917373657,0.16461139917373657,0.7272727489471436,1.527928113937378,0.5736064314842224
17,0.16628184914588928,0.16628184914588928,0.8859649300575256,1.4459292888641357,0.5501761436462402,5e-05,0.1645100712776184,0.1645100712776184,0.7272727489471436,1.501879096031189,0.565720796585083
18,0.16707804799079895,0.16707804799079895,0.8859649300575256,1.4059009552001953,0.538724958896637,5e-05,0.1644027829170227,0.1644027829170227,0.7272727489471436,1.4750882387161255,0.557608425617218
19,0.16589628159999847,0.16589628159999847,0.8859649300575256,1.38712739944458,0.5322656035423279,5e-05,0.16430220007896423,0.16430220007896423,0.7272727489471436,1.4476534128189087,0.5493075847625732
20,0.16637474298477173,0.16637474298477173,0.8859649300575256,1.342962622642517,0.519351065158844,5e-05,0.16432105004787445,0.16432105004787445,0.7272727489471436,1.4198673963546753,0.5409849882125854
21,0.16461534798145294,0.16461534798145294,0.8859649300575256,1.2902698516845703,0.5023117065429688,5e-05,0.16420482099056244,0.16420482099056244,0.7272727489471436,1.3914328813552856,0.5323732495307922
22,0.1638111025094986,0.1638111025094986,0.8859649300575256,1.2702765464782715,0.49575075507164,5e-05,0.16416412591934204,0.16416412591934204,0.7272727489471436,1.362440824508667,0.523647129535675
23,0.1620461344718933,0.1620461344718933,0.8859649300575256,1.2326921224594116,0.48323994874954224,5e-05,0.16418761014938354,0.16418761014938354,0.7272727489471436,1.3330721855163574,0.5148530006408691
24,0.1621130257844925,0.1621130257844925,0.8859649300575256,1.188791275024414,0.4701164960861206,5e-05,0.16419190168380737,0.16419190168380737,0.7272727489471436,1.303389310836792,0.5059511661529541
25,0.16114313900470734,0.16114313900470734,0.8859649300575256,1.1518099308013916,0.4583432078361511,5e-05,0.16421514749526978,0.16421514749526978,0.7272727489471436,1.273275375366211,0.496933251619339
26,0.16016672551631927,0.16016672551631927,0.8859649300575256,1.1372884511947632,0.4533032774925232,2.5e-05,0.16423241794109344,0.16423241794109344,0.7272727489471436,1.258133888244629,0.49240291118621826
27,0.1594836264848709,0.1594836264848709,0.8859649300575256,1.0960843563079834,0.4404639005661011,2.5e-05,0.16422425210475922,0.16422425210475922,0.7272727489471436,1.2430353164672852,0.4878676235675812
0,0.23973682522773743,0.23973682522773743,0.5583038926124573,1.8680452108383179,0.7282294034957886,1e-04,0.24966326355934143,0.24966326355934143,0.875,1.7730978727340698,0.7066936492919922
1,0.2238604575395584,0.2238604575395584,0.8674911856651306,1.6750890016555786,0.659229040145874,1e-04,0.22751520574092865,0.22751520574092865,0.875,1.5439215898513794,0.6224371790885925
2,0.20477521419525146,0.20477521419525146,0.8657243847846985,1.410067081451416,0.566362738609314,1e-04,0.20309945940971375,0.20309945940971375,0.875,1.2186733484268188,0.5077716112136841
3,0.18287695944309235,0.18287695944309235,0.8657243847846985,1.0630491971969604,0.4469286799430847,1e-04,0.17753364145755768,0.17753364145755768,0.875,0.8468106985092163,0.3783167898654938
4,0.1589910089969635,0.1589910089969635,0.8657243847846985,0.7535597681999207,0.3373616337776184,1e-04,0.15275685489177704,0.15275685489177704,0.875,0.5972396731376648,0.28610172867774963
5,0.13975854218006134,0.13975854218006134,0.8657243847846985,0.5873560905456543,0.27403780817985535,1e-04,0.13100817799568176,0.13100817799568176,0.875,0.5087263584136963,0.24432364106178284
6,0.12510786950588226,0.12510786950588226,0.8657243847846985,0.5311867594718933,0.2469315230846405,1e-04,0.12033431231975555,0.12033431231975555,0.875,0.4833230972290039,0.22923095524311066
7,0.11647123843431473,0.11647123843431473,0.8657243847846985,0.5147718787193298,0.2359614223241806,1e-04,0.11333446949720383,0.11333446949720383,0.875,0.47133445739746094,0.22073446214199066
8,0.11001548171043396,0.11001548171043396,0.8657243847846985,0.4957795739173889,0.22574467957019806,1e-04,0.11125694960355759,0.11125694960355759,0.875,0.462057501077652,0.21649710834026337
9,0.10902998596429825,0.10902998596429825,0.8657243847846985,0.4820196330547333,0.22092688083648682,1e-04,0.10758139938116074,0.10758139938116074,0.875,0.4527866244316101,0.21114298701286316
10,0.1015569344162941,0.1015569344162941,0.8657243847846985,0.471910685300827,0.21266306936740875,1e-04,0.10259348899126053,0.10259348899126053,0.875,0.4444645941257477,0.20515480637550354
11,0.10405263304710388,0.10405263304710388,0.8657243847846985,0.46960800886154175,0.2137192040681839,1e-04,0.10268601030111313,0.10268601030111313,0.875,0.436001718044281,0.20268073678016663
12,0.09956144541501999,0.09956144541501999,0.8657243847846985,0.4489598274230957,0.20438095927238464,1e-04,0.10010003298521042,0.10010003298521042,0.875,0.42786508798599243,0.19842956960201263
13,0.09545616805553436,0.09545616805553436,0.8657243847846985,0.4413245916366577,0.19921669363975525,1e-04,0.09827431291341782,0.09827431291341782,0.875,0.41951945424079895,0.194647878408432
14,0.09540775418281555,0.09540775418281555,0.8657243847846985,0.43203073740005493,0.1963946670293808,1e-04,0.09812303632497787,0.09812303632497787,0.875,0.4134865403175354,0.1927320957183838
15,0.093689925968647,0.093689925968647,0.8657243847846985,0.42588046193122864,0.19334708154201508,1e-04,0.09538979828357697,0.09538979828357697,0.875,0.406668096780777,0.18877330422401428
16,0.09338133782148361,0.09338133782148361,0.8657243847846985,0.40806183218955994,0.18778550624847412,1e-04,0.09547261148691177,0.09547261148691177,0.875,0.39961740374565125,0.18671606481075287
17,0.09087187796831131,0.09087187796831131,0.8674911856651306,0.39573121070861816,0.1823296844959259,1e-04,0.09438516199588776,0.09438516199588776,0.8839285969734192,0.39212867617607117,0.18370822072029114
18,0.08683895319700241,0.08683895319700241,0.8657243847846985,0.3933784067630768,0.1788007915019989,1e-04,0.09366273880004883,0.09366273880004883,0.8839285969734192,0.383285254240036,0.1805494874715805
19,0.08987925201654434,0.08987925201654434,0.869257926940918,0.3835550844669342,0.17798201739788055,1e-04,0.09171798080205917,0.09171798080205917,0.8839285969734192,0.37569183111190796,0.1769101321697235
20,0.08760632574558258,0.08760632574558258,0.8727915287017822,0.37501370906829834,0.17382852733135223,1e-04,0.09117992967367172,0.09117992967367172,0.8839285969734192,0.368095338344574,0.17425455152988434
21,0.08514734357595444,0.08514734357595444,0.8710247278213501,0.36586135625839233,0.16936154663562775,1e-04,0.09011249989271164,0.09011249989271164,0.8839285969734192,0.35895124077796936,0.17076410353183746
22,0.0847589299082756,0.0847589299082756,0.879858672618866,0.34812477231025696,0.1637686938047409,1e-04,0.08988090604543686,0.08988090604543686,0.8839285969734192,0.3524903953075409,0.16866376996040344
23,0.07935108244419098,0.07935108244419098,0.8833922147750854,0.34430086612701416,0.15883603692054749,1e-04,0.08943479508161545,0.08943479508161545,0.8839285969734192,0.34780237078666687,0.16694508492946625
24,0.08141165226697922,0.08141165226697922,0.8957597017288208,0.3312855362892151,0.15637381374835968,1e-04,0.09247221797704697,0.09247221797704697,0.8928571343421936,0.3391343653202057,0.16647087037563324
25,0.0842362642288208,0.0842362642288208,0.9010600447654724,0.32420164346694946,0.15622587502002716,1e-04,0.08905138075351715,0.08905138075351715,0.8928571343421936,0.33234256505966187,0.16203875839710236
26,0.07857149839401245,0.07857149839401245,0.8992933034896851,0.3210946321487427,0.1513284295797348,1e-04,0.08796578645706177,0.08796578645706177,0.8928571343421936,0.3268600404262543,0.1596340835094452
27,0.07922501862049103,0.07922501862049103,0.8992933034896851,0.3227701187133789,0.152288556098938,1e-04,0.08933712542057037,0.08933712542057037,0.8928571343421936,0.31995445489883423,0.1585223376750946
28,0.08154738694429398,0.08154738694429398,0.9098939895629883,0.29840773344039917,0.1466055065393448,1e-04,0.08689228445291519,0.08689228445291519,0.8928571343421936,0.3143562972545624,0.1551314890384674
29,0.07690531760454178,0.07690531760454178,0.9134275913238525,0.29939359426498413,0.1436517983675003,1e-04,0.08846153318881989,0.08846153318881989,0.8928571343421936,0.30848294496536255,0.15446795523166656
30,0.075127974152565,0.075127974152565,0.9187279343605042,0.29217687249183655,0.14024265110492706,1e-04,0.08673518896102905,0.08673518896102905,0.9017857313156128,0.30364105105400085,0.15180695056915283
31,0.07787281274795532,0.07787281274795532,0.9222614765167236,0.28135859966278076,0.13891854882240295,1e-04,0.0870983749628067,0.0870983749628067,0.9017857313156128,0.29905834794044495,0.1506863683462143
32,0.07512516528367996,0.07512516528367996,0.9134275913238525,0.2787453830242157,0.13621124625205994,1e-04,0.0863799974322319,0.0863799974322319,0.9107142686843872,0.2927108705043793,0.14827926456928253
33,0.07421435415744781,0.07421435415744781,0.9222614765167236,0.2753448188304901,0.13455349206924438,1e-04,0.08657944947481155,0.08657944947481155,0.9196428656578064,0.28719139099121094,0.14676304161548615
34,0.07321291416883469,0.07321291416883469,0.9257950782775879,0.2653219401836395,0.13084560632705688,1e-04,0.0849275216460228,0.0849275216460228,0.9285714030265808,0.2826697826385498,0.14425019919872284
35,0.07237225770950317,0.07237225770950317,0.9293286204338074,0.25729265809059143,0.12784838676452637,1e-04,0.08524083346128464,0.08524083346128464,0.9285714030265808,0.2786608636379242,0.14326684176921844
36,0.07382427901029587,0.07382427901029587,0.9222614765167236,0.26058122515678406,0.1298513561487198,1e-04,0.08463508635759354,0.08463508635759354,0.9285714030265808,0.27540910243988037,0.1418672800064087
37,0.07410934567451477,0.07410934567451477,0.9222614765167236,0.24914850294589996,0.1266210973262787,1e-04,0.08727889508008957,0.08727889508008957,0.9285714030265808,0.2711045742034912,0.14242659509181976
38,0.07192891091108322,0.07192891091108322,0.9204946756362915,0.24624377489089966,0.12422338128089905,1e-04,0.08560853451490402,0.08560853451490402,0.9285714030265808,0.26820245385169983,0.14038671553134918
39,0.07083795219659805,0.07083795219659805,0.9240282773971558,0.24095302820205688,0.12187247723340988,1e-04,0.08492616564035416,0.08492616564035416,0.9285714030265808,0.2637389302253723,0.13856999576091766
40,0.06983862072229385,0.06983862072229385,0.9293286204338074,0.24112218618392944,0.12122369557619095,5e-05,0.08449917286634445,0.08449917286634445,0.9285714030265808,0.2618732750415802,0.13771140575408936
41,0.07023383677005768,0.07023383677005768,0.9240282773971558,0.2330811321735382,0.11908803135156631,5e-05,0.0837382897734642,0.0837382897734642,0.9285714030265808,0.2617655396461487,0.1371464729309082
42,0.0704227015376091,0.0704227015376091,0.9222614765167236,0.24100381135940552,0.1215970441699028,5e-05,0.08516251295804977,0.08516251295804977,0.9285714030265808,0.25840097665786743,0.13713406026363373
43,0.06882725656032562,0.06882725656032562,0.9310954213142395,0.2286350578069687,0.11676958203315735,5e-05,0.08392952382564545,0.08392952382564545,0.9285714030265808,0.25631850957870483,0.13564623892307281
